# #fake COV
2.112375386059284210e-02 -1.072801928967237473e-02 1.945762312971055508e-03 4.250224155839532614e-04 1.003461657091975212e-03 4.410034453030675650e-04 6.987879751250147820e-04 7.450500270351767540e-04 5.977966357022523880e-04 6.864274619147181511e-04 8.735564770177006721e-04 8.024327689781785011e-04 6.851818179711699486e-04 2.741646021604537964e-04 3.637011395767331123e-04 3.704924893099814653e-04 5.588561762124300003e-04 1.835084549384191632e-04 3.130557015538215637e-04 1.508843270130455494e-04 1.611259649507701397e-04 -5.823978426633402705e-05 2.170903317164629698e-04 1.027738326229155064e-04 1.655895903240889311e-04 3.884674515575170517e-04 -2.605508198030292988e-04 1.133029581978917122e-04 9.945326019078493118e-05 1.533082249807193875e-04 2.219451125711202621e-04
-1.083474978804588318e-02 2.798967435956001282e-02 -2.229877747595310211e-03 1.885498873889446259e-03 -7.748464122414588928e-05 9.855879761744290590e-05 3.271718451287597418e-04 1.675400417298078537e-04 6.477471324615180492e-04 6.236688350327312946e-04 4.036745231132954359e-04 9.431215585209429264e-05 5.222518229857087135e-04 6.718716467730700970e-04 4.977610660716891289e-04 3.061684255953878164e-04 3.130756376776844263e-04 3.908340295311063528e-04 3.499789163470268250e-04 2.669030800461769104e-04 3.973888233304023743e-04 4.190186155028641224e-04 5.843469989486038685e-05 3.137695312034338713e-04 -1.609761966392397881e-06 -6.283988477662205696e-05 -1.205842127092182636e-04 5.109922494739294052e-05 -3.411597281228750944e-04 2.663473715074360371e-04 8.168598287738859653e-05
1.586352474987506866e-03 -2.296543912962079048e-03 6.136163603514432907e-03 -1.869560917839407921e-03 1.520316116511821747e-03 2.148729836335405707e-04 7.356792921200394630e-04 7.952225860208272934e-04 6.426066393032670021e-04 6.866942858323454857e-04 4.273274389561265707e-04 1.190398761536926031e-04 1.832380075938999653e-05 5.594004178419709206e-04 2.352491137571632862e-04 2.460281830281019211e-04 7.521735969930887222e-04 7.395021384581923485e-05 9.460396540816873312e-05 4.197279631625860929e-04 6.772812921553850174e-04 6.291869212873280048e-04 2.234335697721689939e-04 2.968922490254044533e-05 1.876758178696036339e-04 1.296304253628477454e-04 -1.957631320692598820e-05 -3.590801497921347618e-05 2.330034330952912569e-04 7.907659892225638032e-05 3.095940919592976570e-04
4.532868042588233948e-04 1.375476596876978874e-03 -1.394127379171550274e-03 5.310798995196819305e-03 -9.610170964151620865e-04 7.921811775304377079e-04 5.387855926528573036e-04 4.447994579095393419e-04 4.082014202140271664e-04 5.421397509053349495e-04 6.066187052056193352e-04 5.443366244435310364e-04 5.758528131991624832e-04 3.411160141695290804e-04 2.367668785154819489e-04 4.546966520138084888e-04 5.523042636923491955e-04 3.443686291575431824e-04 4.332591779530048370e-04 2.314692537765949965e-04 4.456306342035531998e-04 2.151188818970695138e-04 5.537969991564750671e-05 3.500926541164517403e-04 9.696024062577635050e-05 -9.266828419640660286e-05 6.439897697418928146e-05 -4.487339174374938011e-05 -7.170892786234617233e-07 3.554783761501312256e-04 8.257949957624077797e-05
1.155514270067214966e-03 -2.980619610752910376e-04 1.329228049144148827e-03 -4.725732142105698586e-04 7.341848686337471008e-03 -4.243114090058952570e-04 9.063528268598020077e-04 8.127044420689344406e-04 1.006809412501752377e-03 1.554175978526473045e-04 7.830083486624062061e-04 2.232401457149535418e-04 6.812005303800106049e-04 3.073076368309557438e-04 5.782233201898634434e-04 4.734734538942575455e-04 1.528287975816056132e-04 4.389602690935134888e-04 3.278121002949774265e-04 1.193913922179490328e-04 5.444036796689033508e-04 8.313398575410246849e-04 1.303274184465408325e-04 4.435063456185162067e-04 3.819475823547691107e-04 2.444210695102810860e-04 -2.675129799172282219e-04 -1.799936144379898906e-04 4.988879663869738579e-05 -2.048560418188571930e-05 3.009169595316052437e-04
7.323605241253972054e-04 3.924265038222074509e-04 3.983071655966341496e-04 6.542442133650183678e-04 -8.278072346001863480e-04 3.012822475284337997e-03 -4.502257215790450573e-04 8.853720501065254211e-04 5.961111164651811123e-04 5.378167843446135521e-04 6.989036919549107552e-04 3.874554386129602790e-05 6.740780081599950790e-04 9.691950981505215168e-05 3.317790979053825140e-04 1.390601391904056072e-05 2.558455162215977907e-04 3.864378086291253567e-04 1.880659401649609208e-04 1.865435624495148659e-04 1.054205349646508694e-04 3.979175817221403122e-04 -1.034272718243300915e-04 4.385207430459558964e-04 2.289079857291653752e-04 4.292979429010301828e-05 2.820039517246186733e-04 2.345958928344771266e-04 1.812737900763750076e-05 -8.299871115013957024e-05 1.036081084748730063e-04
7.919658673927187920e-04 3.530443354975432158e-04 8.314952719956636429e-04 5.185425980016589165e-04 1.167783746495842934e-03 -1.123215479310601950e-04 3.877906361594796181e-03 -1.587463193573057652e-04 7.295646937564015388e-04 3.833368828054517508e-05 7.002221536822617054e-04 3.351410850882530212e-04 7.560969097539782524e-04 3.778860846068710089e-04 1.054164022207260132e-05 6.821943679824471474e-04 4.484339151531457901e-04 3.788591129705309868e-04 7.824788917787373066e-05 4.006767121609300375e-04 4.235173109918832779e-04 4.654961812775582075e-04 2.935725497081875801e-04 2.364781976211816072e-04 -2.060118422377854586e-04 1.473342272220179439e-04 -1.888838596642017365e-05 9.123794734477996826e-05 -2.523485454730689526e-05 7.657727110199630260e-05 1.848378451541066170e-04
7.390506216324865818e-04 1.312782696913927794e-04 3.888619830831885338e-04 5.709044635295867920e-04 3.383232397027313709e-04 4.392344271764159203e-04 -2.699101460166275501e-04 3.258998971432447433e-03 1.365802309010177851e-04 5.818005301989614964e-04 9.404270094819366932e-04 -1.781040191417559981e-04 4.304603498894721270e-04 1.193055868498049676e-04 4.064929671585559845e-04 4.716245457530021667e-04 1.349232334177941084e-04 3.696142812259495258e-05 5.630798987112939358e-04 5.258270539343357086e-04 -3.664639662019908428e-04 2.864826237782835960e-04 3.705660346895456314e-04 -1.639308175072073936e-04 2.464070566929876804e-04 -1.048251724569126964e-04 -1.059265487128868699e-04 1.649884216021746397e-04 9.562924969941377640e-05 -1.046496618073433638e-04 2.905623405240476131e-04
7.163116824813187122e-04 3.486727655399590731e-04 5.594783578999340534e-04 5.418912624008953571e-04 6.354992510750889778e-04 1.514864707132801414e-04 5.413576727733016014e-04 -2.538153785280883312e-04 3.146474715322256088e-03 -6.455463008023798466e-04 6.424358580261468887e-04 2.531856298446655273e-04 4.871032433584332466e-04 3.914624685421586037e-04 5.131687503308057785e-04 2.539100823923945427e-04 4.024077788926661015e-04 2.376976190134882927e-04 2.646232605911791325e-04 3.500854654703289270e-05 7.273783558048307896e-05 -1.178389356937259436e-04 1.219889963977038860e-04 2.249989775009453297e-04 -1.157401129603385925e-05 1.619887625565752387e-04 -8.994253585115075111e-05 1.204368891194462776e-04 -2.032964985119178891e-04 1.954866747837513685e-04 2.848932927008718252e-04
3.990024270024150610e-04 3.105955547653138638e-04 6.299521774053573608e-04 7.838504388928413391e-04 2.365477412240579724e-04 2.366119297221302986e-04 3.880152944475412369e-04 6.159944459795951843e-04 -3.658536879811435938e-04 5.627988837659358978e-03 -1.344015472568571568e-03 6.708829896524548531e-04 1.541558594908565283e-04 2.541787689551711082e-04 3.726078430190682411e-04 2.136696857633069158e-04 4.867140960413962603e-04 5.918023089179769158e-05 4.654965596273541451e-04 6.245269905775785446e-04 2.450368483550846577e-04 4.112819442525506020e-04 1.692878140602260828e-04 4.490986757446080446e-04 9.327399311587214470e-05 4.609091411111876369e-05 -3.446711634751409292e-04 3.179573104716837406e-04 5.372357554733753204e-05 -3.033000393770635128e-05 1.431093551218509674e-04
